date,n1,n2,n3,n4,n5
2019-06-27 09:00:00,0.501,1.625,-0.652,0.049,0.327
2019-06-27 10:00:00,0.853,0.097,0.992,-0.522,0.164
2019-06-27 11:00:00,-0.147,0.567,0.555,-0.963,1.079
2019-06-27 12:00:00,-1.468,0.488,-0.623,0.02,-0.428
2019-06-27 13:00:00,-0.417,-0.773,-1.193,-0.606,-1.257
2019-06-27 14:00:00,-0.135,0.3,1.048,-0.452,0.542
2019-06-27 15:00:00,-1.311,1.468,-0.309,0.36,0.093
2019-06-27 16:00:00,-0.114,-0.182,-0.174,-0.595,-0.432
2019-06-27 17:00:00,-0.442,-0.272,-0.002,0.234,0.64
2019-06-27 18:00:00,0.032,-0.921,2.88,-0.804,-0.256
2019-06-27 19:00:00,0.108,0.753,0.919,-0.079,-1.105
2019-06-27 20:00:00,-0.109,0.313,0.11,0.293,0.378
2019-06-27 21:00:00,0.626,-0.069,-1.025,-1.25,0.539
2019-06-27 22:00:00,-1.692,-0.76,-1.419,0.911,0.034
2019-06-27 23:00:00,0.002,1.144,0.288,0.464,0.857
2019-06-28 00:00:00,0.002,0.675,0.712,1.492,0.306
2019-06-28 01:00:00,-0.02,-0.824,0.979,-1.343,2.557
2019-06-28 02:00:00,-1.573,-0.604,-0.686,0.629,-0.077
2019-06-28 03:00:00,-0.278,-0.662,0.667,0.739,-0.841
2019-06-28 04:00:00,-0.224,1.265,1.39,0.598,-0.039
2019-06-28 05:00:00,-2.075,0.389,-0.7,1.567,-1.262
2019-06-28 06:00:00,0.506,0.68,-0.846,0.099,-0.344
2019-06-28 07:00:00,-1.107,-0.407,-1.457,-0.37,1.632
2019-06-28 08:00:00,1.698,-0.26,-1.486,0.425,0.49
2019-06-28 09:00:00,0.945,0.813,1.033,-0.906,-0.404
2019-06-28 10:00:00,-0.081,-0.095,0.959,-0.583,0.255
2019-06-28 11:00:00,-2.017,-1.494,-0.467,-1.484,0.123
2019-06-28 12:00:00,0.21,1.07,-0.59,-0.68,1.123
2019-06-28 13:00:00,-0.42,-0.49,0.214,1.222,0.638
2019-06-28 14:00:00,0.03,0.894,0.512,-0.329,-0.619
2019-06-28 15:00:00,-0.787,-1.492,-0.509,0.266,-0.015
2019-06-28 16:00:00,2.208,0.536,0.229,-0.513,-0.316
2019-06-28 17:00:00,2.017,-0.705,0.013,-0.525,0.651
2019-06-28 18:00:00,-0.083,-0.295,0.431,-1.498,-1.759
2019-06-28 19:00:00,-1.888,0.802,-0.462,0.085,0.581
2019-06-28 20:00:00,0.374,-0.272,-1.056,0.404,1.593
2019-06-28 21:00:00,1.424,-0.341,-1.221,0.911,0.089
2019-06-28 22:00:00,1.534,-0.34,-0.449,-1.162,-1.604
2019-06-28 23:00:00,-0.717,-1.387,-1.228,-0.208,0.142
2019-06-29 00:00:00,-0.775,-1.494,-1.691,-1.274,0.064
2019-06-29 01:00:00,-0.476,0.179,-0.897,-0.235,0.045
2019-06-29 02:00:00,-0.366,1.444,-1.757,0.629,-0.36
2019-06-29 03:00:00,-0.586,0.688,1.056,1.904,0.495
2019-06-29 04:00:00,-2.421,-1.215,-0.666,-0.198,0.023
2019-06-29 05:00:00,0.337,-0.156,-1.318,-0.526,0.648
2019-06-29 06:00:00,-0.981,0.8,-1.49,1.943,-0.007
2019-06-29 07:00:00,-0.38,0.073,-0.261,1.882,0.363
2019-06-29 08:00:00,-0.056,0.177,1.435,0.216,1.101
2019-06-29 09:00:00,0.598,-0.252,0.497,-0.591,-1.279
2019-06-29 10:00:00,-0.342,-0.426,0.04,1.168,-0.29
2019-06-29 11:00:00,-0.223,-0.248,-0.136,0.379,-0.892
2019-06-29 12:00:00,-0.035,3.332,-0.043,0.845,0.791
2019-06-29 13:00:00,-0.173,0.825,-0.43,0.189,-0.283
2019-06-29 14:00:00,-0.35,-0.368,-1.282,-0.808,0.337
2019-06-29 15:00:00,0.901,-0.321,0.178,0.473,-1.048
2019-06-29 16:00:00,-0.816,0.263,0.111,0.082,-1.292
2019-06-29 17:00:00,1.173,-1.131,-1.977,0.286,-0.264
2019-06-29 18:00:00,-0.655,0.521,-1.003,0.994,1.735
2019-06-29 19:00:00,1.46,-0.249,-0.369,-0.743,0.484
2019-06-29 20:00:00,-1.303,-1.718,-1.447,0.564,0.593
2019-06-29 21:00:00,-1.255,-0.696,0.925,1.134,0.593
2019-06-29 22:00:00,-0.001,0.101,-0.644,0.758,-0.416
2019-06-29 23:00:00,-0.259,1.048,0.679,-2.438,-0.469
2019-06-30 00:00:00,0.446,0.926,0.527,-0.923,1.461
2019-06-30 01:00:00,-0.514,0.973,-0.341,1.121,1.654
2019-06-30 02:00:00,-0.084,-1.026,-0.265,0.609,-1.196
2019-06-30 03:00:00,0.233,1.417,-3.425,0.481,0.767
2019-06-30 04:00:00,1.224,1.251,-0.17,-1.033,-0.114
2019-06-30 05:00:00,-0.596,-0.669,0.52,-0.105,0.342
2019-06-30 06:00:00,1.431,0.39,0.161,-0.649,0.151
2019-06-30 07:00:00,0.076,0.387,-0.424,1.625,-0.258
2019-06-30 08:00:00,-0.583,-0.411,0.361,0.034,-0.801
2019-06-30 09:00:00,-0.214,1.048,1.891,0.288,-0.853
2019-06-30 10:00:00,1.636,0.815,0.183,0.224,-0.556
2019-06-30 11:00:00,1.742,1.713,0.116,-0.144,0.239
2019-06-30 12:00:00,0.388,-0.688,-1.367,-0.795,1.375
2019-06-30 13:00:00,1.181,-1.63,-0.35,-0.097,1.288
2019-06-30 14:00:00,-0.422,2.505,-0.845,0.94,0.867
2019-06-30 15:00:00,-1.087,1.866,0.818,0.496,-1.107
2019-06-30 16:00:00,-0.945,-0.084,-0.509,-0.025,-0.081
2019-06-30 17:00:00,-1.425,-0.482,-0.412,-0.64,0.006
2019-06-30 18:00:00,-0.948,-0.536,0.02,-0.158,0.538
2019-06-30 19:00:00,0.048,-1.661,-0.769,-0.246,0.679
2019-06-30 20:00:00,0.198,1.339,-0.227,0.694,-0.194
2019-06-30 21:00:00,-1.367,0.613,1.532,-0.193,-0.038
2019-06-30 22:00:00,-0.723,1.988,-2.137,0.814,-0.254
2019-06-30 23:00:00,0.417,-0.454,-0.677,-0.128,0.153
2019-07-01 00:00:00,-0.409,-0.543,0.429,1.202,0.462
2019-07-01 01:00:00,0.532,-0.538,0.324,0.467,1.075
2019-07-01 02:00:00,0.869,-1.279,-0.024,-0.171,1.657
2019-07-01 03:00:00,-0.595,0.074,-0.418,0.405,-0.599
2019-07-01 04:00:00,-0.173,0.428,0.345,1.711,-0.599
2019-07-01 05:00:00,-0.499,-0.983,-1.634,-0.615,-0.32
2019-07-01 06:00:00,-0.698,-1.092,0.098,0.476,0.46
2019-07-01 07:00:00,-4.078,-0.617,-0.829,0.958,-0.912
2019-07-01 08:00:00,-1.625,-0.627,-0.733,-2.334,-0.937
2019-07-01 09:00:00,2.255,-0.879,-0.381,-0.375,0.471
2019-07-01 10:00:00,-0.23,0.201,-0.444,-0.22,-0.04
2019-07-01 11:00:00,1.055,-1.131,-0.904,0.442,-0.511
2019-07-01 12:00:00,-1.014,-0.485,1.464,-1.037,0.062
2019-07-01 13:00:00,0.397,-0.528,-0.264,0.532,0.27
2019-07-01 14:00:00,-0.895,-0.227,-1.203,0.906,-0.08
2019-07-01 15:00:00,0.962,-1.192,0.951,0.981,-0.21
2019-07-01 16:00:00,-0.557,-0.238,0.935,-0.042,-0.395
2019-07-01 17:00:00,1.373,0.139,-0.199,0.789,-0.771
2019-07-01 18:00:00,-0.041,-1.172,-0.88,1.027,-1.505
2019-07-01 19:00:00,1.039,0.287,-0.462,-0.21,-0.217
2019-07-01 20:00:00,0.469,-0.599,-2.265,-0.92,-1.061
2019-07-01 21:00:00,0.572,-1.13,1.159,-1.007,1.258
2019-07-01 22:00:00,1.198,-1.505,-2.203,-0.191,-0.803
2019-07-01 23:00:00,-2.955,0.858,1.354,0.098,-0.005
2019-07-02 00:00:00,1.16,-1.032,0.403,-0.775,-0.145
2019-07-02 01:00:00,0.418,0.031,-0.326,-1.568,0.518
2019-07-02 02:00:00,0.226,-0.432,0.033,-0.344,0.194
2019-07-02 03:00:00,0.049,0.557,2.934,0.17,0.455
2019-07-02 04:00:00,-0.22,-0.342,-0.054,1.119,-0.995
2019-07-02 05:00:00,0.008,-0.637,-0.556,-1.337,0.938
2019-07-02 06:00:00,1.012,0.519,-0.513,0.034,0.157
2019-07-02 07:00:00,0.937,-0.672,-0.37,0.383,-1.263
2019-07-02 08:00:00,2.52,-0.025,1.079,0.706,-1.032
2019-07-02 09:00:00,-0.567,0.161,-0.982,0.866,-0.014
2019-07-02 10:00:00,0.553,-0.801,-0.182,-0.113,-0.447
2019-07-02 11:00:00,0.614,1.261,0.666,-1.834,-0.607
2019-07-02 12:00:00,-0.357,0.99,0.65,-0.302,-0.655
2019-07-02 13:00:00,0.128,-1.415,1.839,0.743,-1.153
2019-07-02 14:00:00,-0.825,-1.993,-0.983,0.459,-1.088
2019-07-02 15:00:00,-1.374,0.784,-0.937,-0.813,0.459
2019-07-02 16:00:00,-0.415,0.441,1.324,0.328,1.38
2019-07-02 17:00:00,0.22,0.683,0.9,-0.867,0.224
2019-07-02 18:00:00,0.154,-0.76,0.56,1.826,-0.932
2019-07-02 19:00:00,0.195,1.841,1.444,-0.211,-0.493
2019-07-02 20:00:00,-0.126,-0.659,-0.756,1.115,0.782
2019-07-02 21:00:00,0.91,1.155,-0.403,0.278,-0.22
2019-07-02 22:00:00,1.199,1.643,0.284,1.035,-0.607
2019-07-02 23:00:00,0.811,-0.525,-0.523,0.995,0.196
2019-07-03 00:00:00,-0.108,1.489,-0.352,2.521,0.125
2019-07-03 01:00:00,-0.802,-1.089,0.871,0.24,-0.33
2019-07-03 02:00:00,0.661,-0.705,-1.326,1.631,1.783
2019-07-03 03:00:00,0.681,-0.133,-0.262,1.128,-1.546
2019-07-03 04:00:00,-0.776,0.145,-0.566,-1.729,1.433
2019-07-03 05:00:00,0.424,0.346,-1.251,-1.539,-0.312
2019-07-03 06:00:00,-0.15,1.355,-1.34,1.658,-0.845
2019-07-03 07:00:00,-0.514,0.062,0.705,-0.097,-0.755
2019-07-03 08:00:00,-0.765,0.416,0.275,-0.96,-1.736
2019-07-03 09:00:00,-0.377,1.437,-1.262,0.285,-0.147
2019-07-03 10:00:00,-0.302,0.032,0.276,0.084,-0.728
2019-07-03 11:00:00,-0.083,-0.11,0.816,0.415,0.234
2019-07-03 12:00:00,-1.777,2.124,1.044,1.941,-0.479
2019-07-03 13:00:00,-0.497,0.945,-0.005,-0.911,-2.018
2019-07-03 14:00:00,0.952,-2.187,0.023,-0.627,-0.796
2019-07-03 15:00:00,0.728,0.789,1.045,-0.528,0.423
2019-07-03 16:00:00,0.696,-0.521,-0.516,0.184,1.209
2019-07-03 17:00:00,0.131,1.368,-0.175,0.842,0.774
2019-07-03 18:00:00,0.556,-0.657,-1.23,-0.452,0.988
2019-07-03 19:00:00,-0.149,0.24,-0.333,0.539,-0.492
2019-07-03 20:00:00,0.324,1.756,-1.337,0.935,0.097
2019-07-03 21:00:00,0.95,-0.73,-1.492,1.088,0.191
2019-07-03 22:00:00,0.494,-0.539,-2.55,-0.995,0.06
2019-07-03 23:00:00,1.181,-0.459,0.413,-0.403,-0.469
2019-07-04 00:00:00,0.746,-0.048,1.694,-0.293,-0.068
2019-07-04 01:00:00,-1.228,-0.795,0.493,-0.59,1.0
2019-07-04 02:00:00,0.364,1.115,-0.387,-0.774,-1.043
2019-07-04 03:00:00,-1.11,-0.254,0.545,1.106,-0.361
2019-07-04 04:00:00,-0.333,-1.369,0.377,1.141,-0.367
2019-07-04 05:00:00,0.932,0.321,0.498,0.85,0.598
2019-07-04 06:00:00,-0.211,0.482,-0.004,0.997,-0.619
2019-07-04 07:00:00,0.826,0.952,0.837,0.471,2.117
2019-07-04 08:00:00,0.095,0.133,-0.616,-0.499,-0.969
2019-07-04 09:00:00,-0.397,-0.031,1.174,0.426,-0.048
2019-07-04 10:00:00,-0.481,0.763,-0.4,-1.661,0.767
2019-07-04 11:00:00,0.978,-0.372,1.546,-0.795,0.574
2019-07-04 12:00:00,-1.152,1.939,1.406,-0.002,-0.229
2019-07-04 13:00:00,-0.255,1.387,1.676,-0.735,-2.361
2019-07-04 14:00:00,0.86,1.165,-0.715,-0.611,2.405
2019-07-04 15:00:00,-0.158,0.548,0.147,-1.231,1.138
2019-07-04 16:00:00,0.322,-1.267,1.047,-0.101,-1.426
2019-07-04 17:00:00,-0.98,-1.68,-1.938,-0.588,-0.071
2019-07-04 18:00:00,2.078,0.128,-1.508,-0.052,0.18
2019-07-04 19:00:00,-0.674,1.09,1.264,-1.722,2.305
2019-07-04 20:00:00,0.631,-2.152,-0.323,-1.006,0.939
2019-07-04 21:00:00,1.314,0.557,-0.396,-0.262,-0.099
2019-07-04 22:00:00,-0.527,0.753,0.183,0.817,-0.392
2019-07-04 23:00:00,1.234,-0.696,2.324,-0.068,1.425
2019-07-05 00:00:00,0.286,0.577,0.978,0.334,0.359
2019-07-05 01:00:00,0.828,-0.416,-0.042,1.301,-0.589
2019-07-05 02:00:00,1.455,-0.055,0.699,1.818,-0.48
2019-07-05 03:00:00,-0.872,-0.554,-1.944,0.416,-0.179
2019-07-05 04:00:00,-0.905,-1.377,-1.231,0.537,1.197
2019-07-05 05:00:00,1.653,-0.393,1.452,-0.148,0.251
2019-07-05 06:00:00,0.929,-1.492,-0.866,-0.692,0.229
2019-07-05 07:00:00,-0.305,0.28,0.368,1.14,0.402
2019-07-05 08:00:00,1.967,1.442,0.067,0.497,-1.344
2019-07-05 09:00:00,0.612,0.27,-0.219,1.174,-0.831
2019-07-05 10:00:00,0.564,0.178,-0.225,-1.522,-0.722
2019-07-05 11:00:00,-2.136,-0.867,-1.447,0.586,1.41
2019-07-05 12:00:00,-0.163,-1.437,-0.206,0.389,0.021
2019-07-05 13:00:00,-0.782,-1.596,0.508,2.448,0.59
2019-07-05 14:00:00,1.781,0.635,0.972,-0.4,-0.801
2019-07-05 15:00:00,-0.108,0.555,0.574,1.1,-0.637
2019-07-05 16:00:00,1.425,1.756,2.105,-0.715,1.8
2019-07-05 17:00:00,-0.435,-0.216,-1.568,0.936,-0.035
2019-07-05 18:00:00,1.712,-1.032,-0.715,-1.18,-0.267
2019-07-05 19:00:00,0.617,0.231,1.896,-1.466,0.399
2019-07-05 20:00:00,-0.325,0.462,1.114,0.338,-0.141
2019-07-05 21:00:00,0.701,0.834,-0.094,0.692,-0.803
2019-07-05 22:00:00,-2.249,0.466,0.224,-0.744,0.591
2019-07-05 23:00:00,0.416,-0.927,-0.177,0.681,0.359
2019-07-06 00:00:00,0.393,0.597,-0.634,0.392,0.77
2019-07-06 01:00:00,-0.906,-0.555,-0.505,1.938,-0.464
2019-07-06 02:00:00,-0.35,1.421,0.748,-1.196,-1.367
2019-07-06 03:00:00,0.387,-0.61,-0.579,0.257,-1.668
2019-07-06 04:00:00,-0.415,-1.097,0.196,0.564,-1.574
2019-07-06 05:00:00,0.183,0.052,0.215,-0.133,-1.116
2019-07-06 06:00:00,0.798,0.832,-1.722,-1.575,0.143
2019-07-06 07:00:00,0.089,0.965,0.592,0.357,0.307
2019-07-06 08:00:00,-0.111,-0.675,0.293,-1.97,-0.999
2019-07-06 09:00:00,0.422,0.249,0.972,0.176,0.014
2019-07-06 10:00:00,-0.315,1.119,-0.26,-0.032,-0.147
2019-07-06 11:00:00,-0.88,1.433,-1.64,0.277,0.24
2019-07-06 12:00:00,-1.753,1.658,0.133,-0.292,-0.455
2019-07-06 13:00:00,-1.01,0.579,0.345,-0.855,-0.686
2019-07-06 14:00:00,-0.237,-0.181,0.067,-0.232,-1.316
2019-07-06 15:00:00,1.573,-0.487,-0.208,0.139,-2.1
2019-07-06 16:00:00,0.694,1.528,0.006,0.424,0.121
2019-07-06 17:00:00,-2.76,2.12,-1.188,1.601,-0.274
2019-07-06 18:00:00,0.964,-0.254,-0.094,-0.06,-2.783
2019-07-06 19:00:00,1.5,1.196,-0.449,-1.03,-0.17
2019-07-06 20:00:00,-0.32,0.469,-0.87,-0.159,1.392
2019-07-06 21:00:00,0.862,-1.497,1.035,-0.6,1.468
2019-07-06 22:00:00,0.17,0.465,-1.064,-0.97,0.544
2019-07-06 23:00:00,-0.443,-0.649,-0.284,0.234,-0.504
2019-07-07 00:00:00,0.807,-0.284,0.905,-1.384,-0.035
2019-07-07 01:00:00,-1.479,1.859,0.997,0.389,-0.334
2019-07-07 02:00:00,-1.19,-2.131,-0.853,-0.588,0.81
2019-07-07 03:00:00,1.249,1.779,0.138,0.41,-0.549
2019-07-07 04:00:00,0.655,-0.045,1.845,0.415,-2.004
2019-07-07 05:00:00,0.635,-1.51,0.209,1.558,-0.386
2019-07-07 06:00:00,-0.313,0.181,1.524,1.193,-0.773
2019-07-07 07:00:00,-0.416,0.739,0.405,-0.918,0.607
2019-07-07 08:00:00,0.086,-0.787,0.598,0.54,-0.15
2019-07-07 09:00:00,-0.047,-0.075,0.15,-0.373,0.841
2019-07-07 10:00:00,-1.075,0.587,2.064,1.065,-0.535
2019-07-07 11:00:00,-0.342,-1.165,0.494,1.009,0.64
2019-07-07 12:00:00,-0.252,-0.381,-0.134,0.246,-1.247
2019-07-07 13:00:00,-0.494,-0.527,0.55,0.612,-0.211
2019-07-07 14:00:00,0.269,-0.237,-0.588,-1.509,-1.161
2019-07-07 15:00:00,-0.599,0.283,-0.95,-1.174,1.735
2019-07-07 16:00:00,0.65,-1.055,0.026,-0.834,-0.782
2019-07-07 17:00:00,0.007,-1.084,-0.18,-1.34,0.286
2019-07-07 18:00:00,-1.175,-0.053,0.89,-1.679,0.25
2019-07-07 19:00:00,1.1,0.312,-0.75,-1.266,0.411
2019-07-07 20:00:00,-1.531,-0.955,0.183,0.446,1.135
2019-07-07 21:00:00,-0.075,-0.154,-0.663,0.729,-0.521
2019-07-07 22:00:00,-1.822,-0.573,-0.512,0.156,0.532
2019-07-07 23:00:00,-1.139,0.371,0.455,-2.856,-1.197
2019-07-08 00:00:00,-0.209,1.036,-0.513,-0.53,0.572
2019-07-08 01:00:00,1.869,-0.358,-0.48,0.137,-0.252
2019-07-08 02:00:00,-0.277,0.493,0.105,1.042,1.206
2019-07-08 03:00:00,-1.295,-0.273,0.045,-0.995,1.367
2019-07-08 04:00:00,0.511,0.809,0.434,-0.277,0.04
2019-07-08 05:00:00,-0.852,0.65,1.073,-0.683,-1.08
2019-07-08 06:00:00,-0.048,-0.605,0.146,0.363,-0.505
2019-07-08 07:00:00,0.324,1.419,-0.7,-1.566,0.503
2019-07-08 08:00:00,-1.071,1.052,-0.043,-0.991,-0.682
2019-07-08 09:00:00,-1.108,1.795,-0.954,-1.914,0.509
2019-07-08 10:00:00,0.031,-0.637,0.06,0.463,0.655
2019-07-08 11:00:00,0.259,0.191,2.419,-0.596,1.14
2019-07-08 12:00:00,-0.807,-0.246,0.116,0.824,-0.588
2019-07-08 13:00:00,1.74,0.32,0.622,0.622,0.16
2019-07-08 14:00:00,0.686,0.761,-0.891,1.547,0.89
2019-07-08 15:00:00,-1.237,1.028,-0.447,-0.404,-0.427
2019-07-08 16:00:00,-0.031,-2.006,-0.614,-0.316,0.097
2019-07-08 17:00:00,-1.777,-0.661,-0.741,-0.165,-0.741
2019-07-08 18:00:00,-0.074,-0.049,-0.875,-0.163,-0.094
2019-07-08 19:00:00,-0.857,-1.26,0.662,-0.494,2.119
2019-07-08 20:00:00,-1.553,-1.526,-0.072,-0.925,-1.068
2019-07-08 21:00:00,-0.009,1.172,0.242,0.96,-0.683
2019-07-08 22:00:00,0.027,-0.652,2.105,-1.151,1.242
2019-07-08 23:00:00,-0.23,-2.571,0.874,0.098,-0.192
2019-07-09 00:00:00,-1.284,1.877,-0.047,-0.996,2.032
2019-07-09 01:00:00,-2.135,0.593,1.292,0.114,1.487
2019-07-09 02:00:00,0.443,-0.934,1.287,0.154,0.262
2019-07-09 03:00:00,-0.455,-1.408,1.805,0.488,0.157
2019-07-09 04:00:00,-0.074,0.339,-0.142,-0.9,0.798
2019-07-09 05:00:00,-0.907,-1.364,0.818,0.584,1.349
2019-07-09 06:00:00,-0.164,-1.399,0.087,-0.609,0.527
2019-07-09 07:00:00,0.921,-1.26,-0.855,-0.456,1.371
2019-07-09 08:00:00,0.127,0.437,0.048,0.766,-1.175
2019-07-09 09:00:00,-1.036,0.525,1.278,-0.256,-1.694
2019-07-09 10:00:00,1.013,-0.064,3.115,1.501,-1.119
2019-07-09 11:00:00,0.704,-0.167,1.334,0.443,-1.077
2019-07-09 12:00:00,-1.115,0.295,1.017,0.524,2.677
2019-07-09 13:00:00,-0.58,-0.261,1.002,1.099,0.035
2019-07-09 14:00:00,0.555,-0.787,0.604,0.737,-2.525
2019-07-09 15:00:00,0.951,-0.156,0.462,1.154,1.0
2019-07-09 16:00:00,-0.085,-0.573,0.872,2.084,-1.634
2019-07-09 17:00:00,-2.392,0.368,0.822,0.375,-0.588
2019-07-09 18:00:00,-0.192,0.896,0.196,-0.954,0.096
2019-07-09 19:00:00,-0.421,-0.595,-1.192,0.648,-2.353
2019-07-09 20:00:00,-1.186,0.506,-0.171,-0.231,-1.23
2019-07-09 21:00:00,2.241,-0.725,1.087,-1.229,-1.101
2019-07-09 22:00:00,-1.662,0.965,0.904,-0.223,-0.427
2019-07-09 23:00:00,-1.072,0.399,-0.644,-0.35,0.336
2019-07-10 00:00:00,0.254,-2.416,0.388,-2.163,-0.343
2019-07-10 01:00:00,0.039,-0.383,-0.836,0.901,0.576
2019-07-10 02:00:00,-0.072,-0.929,1.103,-1.503,0.235
2019-07-10 03:00:00,0.428,-1.622,-0.038,0.067,-0.066
2019-07-10 04:00:00,2.372,0.518,-0.82,-0.757,1.301
2019-07-10 05:00:00,-0.215,1.758,-0.755,0.549,-0.639
2019-07-10 06:00:00,0.984,-0.586,0.382,0.206,0.016
2019-07-10 07:00:00,-0.241,0.102,-1.375,-1.021,0.354
2019-07-10 08:00:00,0.467,-0.058,1.845,-0.781,1.777
2019-07-10 09:00:00,1.06,1.649,-1.646,1.146,1.096
2019-07-10 10:00:00,-1.053,-0.743,0.372,0.138,-0.446
2019-07-10 11:00:00,-0.024,0.147,-1.676,0.776,1.092
2019-07-10 12:00:00,2.16,0.05,-1.031,1.409,-0.34
2019-07-10 13:00:00,1.289,-0.755,-1.375,1.281,0.488
2019-07-10 14:00:00,0.446,-1.293,0.663,-0.535,0.518
2019-07-10 15:00:00,-0.316,0.396,-1.897,-1.61,-1.127
2019-07-10 16:00:00,0.843,0.263,-0.511,-0.385,-0.304
2019-07-10 17:00:00,0.064,0.652,0.767,0.909,-2.256
2019-07-10 18:00:00,-0.702,-0.713,-0.576,-0.044,-0.888
2019-07-10 19:00:00,-1.203,1.396,0.384,-1.117,0.173
2019-07-10 20:00:00,-0.303,-1.623,-0.415,-1.815,0.429
2019-07-10 21:00:00,1.266,0.427,-0.184,-0.544,1.519
2019-07-10 22:00:00,-0.184,-0.99,1.305,-0.65,1.618
2019-07-10 23:00:00,-0.453,0.921,0.966,-0.155,0.661
2019-07-11 00:00:00,0.319,0.153,1.128,-1.842,0.515
2019-07-11 01:00:00,1.367,-0.043,-1.964,0.167,-0.916
2019-07-11 02:00:00,2.172,1.401,-0.142,-1.131,-0.199
2019-07-11 03:00:00,-1.192,0.152,-0.28,-0.757,-0.264
2019-07-11 04:00:00,0.159,-0.669,-0.37,-0.338,2.765
2019-07-11 05:00:00,0.123,0.307,-0.994,-0.214,-0.421
2019-07-11 06:00:00,-0.552,0.55,0.788,-0.431,1.952
2019-07-11 07:00:00,0.72,-0.89,-0.108,-0.348,2.056
2019-07-11 08:00:00,-1.162,-0.827,-1.387,-0.264,0.205
2019-07-11 09:00:00,-1.562,0.938,-1.458,0.637,0.705
2019-07-11 10:00:00,1.071,0.716,-0.722,1.196,-0.892
2019-07-11 11:00:00,-1.402,-0.705,-1.378,-2.006,0.819
2019-07-11 12:00:00,-1.018,-0.301,-0.871,-0.172,0.198
2019-07-11 13:00:00,-0.68,1.65,-2.219,-0.462,0.624
2019-07-11 14:00:00,-0.849,1.516,1.55,1.72,-0.972
2019-07-11 15:00:00,-0.35,-2.927,-0.293,0.575,-0.391
2019-07-11 16:00:00,0.193,-1.129,0.23,0.944,-0.187
2019-07-11 17:00:00,-0.416,-0.133,2.105,1.541,3.005
2019-07-11 18:00:00,1.922,1.468,0.747,-0.917,-0.086
2019-07-11 19:00:00,-1.386,0.359,-0.257,1.248,1.011
2019-07-11 20:00:00,-1.2,-0.797,0.947,-0.522,-0.829
2019-07-11 21:00:00,-1.567,1.389,-2.366,-0.045,0.449
2019-07-11 22:00:00,1.788,-0.546,1.946,0.315,0.796
2019-07-11 23:00:00,-0.946,0.486,-0.59,1.389,-0.141
2019-07-12 00:00:00,-0.346,1.163,0.209,-0.885,0.833
2019-07-12 01:00:00,-2.262,-0.089,0.294,-0.098,-0.485
2019-07-12 02:00:00,-0.669,-0.455,-0.596,0.727,0.132
2019-07-12 03:00:00,-0.115,-0.269,-2.651,-0.767,0.416
2019-07-12 04:00:00,-0.605,-0.123,-0.012,0.97,-0.205
2019-07-12 05:00:00,1.096,1.895,-0.438,1.312,-0.123
2019-07-12 06:00:00,1.157,0.592,0.199,-0.351,-0.789
2019-07-12 07:00:00,-0.544,-1.775,0.485,0.794,0.168
2019-07-12 08:00:00,0.537,-2.811,1.528,1.164,0.172
2019-07-12 09:00:00,0.979,1.548,-0.56,-1.897,-0.264
2019-07-12 10:00:00,-0.561,-0.518,-0.343,-1.11,0.704
2019-07-12 11:00:00,-0.806,0.538,-1.349,1.485,-1.519
2019-07-12 12:00:00,-0.543,0.141,-0.047,0.143,1.183
2019-07-12 13:00:00,-0.267,1.746,-2.01,-1.018,-0.082
2019-07-12 14:00:00,0.791,1.795,-0.484,-0.414,-1.998
2019-07-12 15:00:00,-1.647,-0.641,-2.4,0.687,-0.139
2019-07-12 16:00:00,-0.433,-0.199,-1.201,0.695,0.614
2019-07-12 17:00:00,1.874,-0.089,-0.041,-0.174,-0.819
2019-07-12 18:00:00,-1.666,-1.032,0.166,-0.971,-0.641
2019-07-12 19:00:00,0.345,-0.503,0.497,-0.555,-0.621
2019-07-12 20:00:00,-1.226,0.073,2.767,-0.239,1.522
2019-07-12 21:00:00,-0.123,-1.017,-0.018,0.041,-0.855
2019-07-12 22:00:00,-0.899,0.828,-1.388,0.17,-0.152
2019-07-12 23:00:00,1.711,-0.484,0.407,-0.085,-0.155
2019-07-13 00:00:00,0.926,0.214,-0.28,0.608,-2.03
2019-07-13 01:00:00,1.864,-1.902,-0.716,0.245,0.686
2019-07-13 02:00:00,0.226,-0.595,-0.035,-0.331,1.128
2019-07-13 03:00:00,-0.417,1.663,0.123,0.168,-0.091
2019-07-13 04:00:00,1.52,-1.576,0.776,-0.161,1.02
2019-07-13 05:00:00,0.536,0.349,0.849,-0.366,0.409
2019-07-13 06:00:00,0.349,-1.791,0.908,0.839,-0.944
2019-07-13 07:00:00,-1.232,-2.915,0.018,0.079,-0.498
2019-07-13 08:00:00,-0.694,-1.845,0.973,-0.628,0.859
2019-07-13 09:00:00,0.024,0.599,-0.103,1.247,-0.265
2019-07-13 10:00:00,-0.286,1.329,-1.342,-0.347,-1.052
2019-07-13 11:00:00,-1.913,-0.376,-1.088,-0.694,-0.18
2019-07-13 12:00:00,0.826,0.199,-0.583,-0.764,0.099
2019-07-13 13:00:00,-1.038,-0.788,1.063,1.187,-2.025
2019-07-13 14:00:00,1.518,0.258,-0.1,-1.669,0.602
2019-07-13 15:00:00,1.964,0.777,-1.483,-0.373,0.633
2019-07-13 16:00:00,1.22,1.118,0.06,0.631,1.68
